,time_steps,zmu,random_increments_recharge,index_zmu
49115,18:50,1001311,1025,1265
49116,19:00,1001311,0,1265
49117,19:10,1001311,205,1265
49118,19:20,1001311,410,1265
49119,19:30,1001311,615,1265
49120,19:40,1001311,820,1265
49121,19:50,1001311,1025,1265
49122,20:00,1001311,0,1265
49123,20:10,1001311,205,1265
49124,20:20,1001311,410,1265
49125,20:30,1001311,615,1265
49126,20:40,1001311,820,1265
49127,20:50,1001311,1025,1265
49128,21:00,1001311,0,1265
49129,21:10,1001311,205,1265
49130,21:20,1001311,410,1265
49131,21:30,1001311,615,1265
49132,21:40,1001311,820,1265
49133,21:50,1001311,1025,1265
49134,22:00,1001311,0,1265
49135,22:10,1001311,195,1265
49136,22:20,1001311,360,1265
49137,22:30,1001311,510,1265
49138,22:40,1001311,620,1265
49139,22:50,1001311,775,1265
49140,23:00,1001311,0,1265
49141,23:10,1001311,140,1265
49142,23:20,1001311,270,1265
49143,23:00,1001316,0,1271
49144,23:10,1001316,150,1271
49145,23:20,1001316,270,1271
49146,23:00,1001317,0,1272
49147,23:10,1001317,250,1272
49148,23:20,1001317,450,1272
49149,08:30,1001326,405,1277
49150,08:40,1001326,600,1277
49151,08:50,1001326,800,1277
49152,09:00,1001326,0,1277
49153,09:10,1001326,180,1277
49154,09:20,1001326,380,1277
49155,09:30,1001326,645,1277
49156,09:40,1001326,980,1277
49157,09:50,1001326,1225,1277
49158,10:00,1001326,0,1277
49159,10:10,1001326,275,1277
49160,10:20,1001326,550,1277
49161,10:30,1001326,825,1277
49162,10:40,1001326,1100,1277
49163,10:50,1001326,1375,1277
49164,11:00,1001326,0,1277
49165,11:10,1001326,275,1277
49166,11:20,1001326,550,1277
49167,11:30,1001326,825,1277
49168,11:40,1001326,1100,1277
49169,11:50,1001326,1375,1277
49170,12:00,1001326,0,1277
49171,12:10,1001326,275,1277
49172,12:20,1001326,550,1277
49173,12:30,1001326,825,1277
49174,12:40,1001326,1100,1277
49175,12:50,1001326,1375,1277
49176,13:00,1001326,0,1277
49177,13:10,1001326,275,1277
49178,13:20,1001326,550,1277
49179,13:30,1001326,825,1277
49180,13:40,1001326,1100,1277
49181,13:50,1001326,1375,1277
49182,14:00,1001326,0,1277
49183,14:10,1001326,275,1277
49184,14:20,1001326,550,1277
49185,14:30,1001326,825,1277
49186,14:40,1001326,1100,1277
49187,14:50,1001326,1375,1277
49188,15:00,1001326,0,1277
49189,15:10,1001326,275,1277
49190,15:20,1001326,550,1277
49191,15:30,1001326,825,1277
49192,15:40,1001326,1100,1277
49193,15:50,1001326,1375,1277
49194,16:00,1001326,0,1277
49195,16:10,1001326,275,1277
49196,16:20,1001326,550,1277
49197,16:30,1001326,825,1277
49198,16:40,1001326,1100,1277
49199,16:50,1001326,1375,1277
49200,17:00,1001326,0,1277
49201,17:10,1001326,275,1277
49202,17:20,1001326,550,1277
49203,17:30,1001326,825,1277
49204,17:40,1001326,1100,1277
49205,17:50,1001326,1375,1277
49206,18:00,1001326,0,1277
49207,18:10,1001326,275,1277
49208,18:20,1001326,550,1277
49209,18:30,1001326,825,1277
49210,18:40,1001326,1100,1277
49211,18:50,1001326,1375,1277
49212,19:00,1001326,0,1277
49213,19:10,1001326,275,1277
49214,19:20,1001326,550,1277
49215,19:30,1001326,825,1277
49216,19:40,1001326,1100,1277
49217,19:50,1001326,1375,1277
49218,20:00,1001326,0,1277
49219,20:10,1001326,275,1277
49220,20:20,1001326,550,1277
49221,20:30,1001326,825,1277
49222,20:40,1001326,1100,1277
49223,20:50,1001326,1375,1277
49224,21:00,1001326,0,1277
49225,21:10,1001326,275,1277
49226,21:20,1001326,550,1277
49227,21:30,1001326,825,1277
49228,21:40,1001326,1100,1277
49229,21:50,1001326,1375,1277
49230,22:00,1001326,0,1277
49231,22:10,1001326,245,1277
49232,22:20,1001326,480,1277
49233,22:30,1001326,705,1277
49234,22:40,1001326,860,1277
49235,22:50,1001326,1075,1277
49236,23:00,1001326,0,1277
49237,23:10,1001326,190,1277
49238,23:20,1001326,340,1277
49239,08:30,1001325,270,1279
49240,08:40,1001325,400,1279
49241,08:50,1001325,550,1279
49242,09:00,1001325,0,1279
49243,09:10,1001325,120,1279
49244,09:20,1001325,260,1279
49245,09:30,1001325,420,1279
49246,09:40,1001325,580,1279
49247,09:50,1001325,750,1279
49248,10:00,1001325,0,1279
49249,10:10,1001325,160,1279
49250,10:20,1001325,320,1279
49251,10:30,1001325,480,1279
49252,10:40,1001325,640,1279
49253,10:50,1001325,800,1279
49254,11:00,1001325,0,1279
49255,11:10,1001325,160,1279
49256,11:20,1001325,320,1279
49257,11:30,1001325,480,1279
49258,11:40,1001325,640,1279
49259,11:50,1001325,800,1279
49260,12:00,1001325,0,1279
49261,12:10,1001325,160,1279
49262,12:20,1001325,320,1279
49263,12:30,1001325,480,1279
49264,12:40,1001325,640,1279
49265,12:50,1001325,800,1279
49266,13:00,1001325,0,1279
49267,13:10,1001325,160,1279
49268,13:20,1001325,320,1279
49269,13:30,1001325,480,1279
49270,13:40,1001325,640,1279
49271,13:50,1001325,800,1279
49272,14:00,1001325,0,1279
49273,14:10,1001325,160,1279
49274,14:20,1001325,320,1279
49275,14:30,1001325,480,1279
49276,14:40,1001325,640,1279
49277,14:50,1001325,800,1279
49278,15:00,1001325,0,1279
49279,15:10,1001325,160,1279
49280,15:20,1001325,320,1279
49281,15:30,1001325,480,1279
49282,15:40,1001325,640,1279
49283,15:50,1001325,800,1279
49284,16:00,1001325,0,1279
49285,16:10,1001325,160,1279
49286,16:20,1001325,320,1279
49287,16:30,1001325,480,1279
49288,16:40,1001325,640,1279
49289,16:50,1001325,800,1279
49290,17:00,1001325,0,1279
49291,17:10,1001325,160,1279
49292,17:20,1001325,320,1279
49293,17:30,1001325,480,1279
49294,17:40,1001325,640,1279
49295,17:50,1001325,800,1279
49296,18:00,1001325,0,1279
49297,18:10,1001325,160,1279
49298,18:20,1001325,320,1279
49299,18:30,1001325,480,1279
49300,18:40,1001325,640,1279
49301,18:50,1001325,800,1279
49302,19:00,1001325,0,1279
49303,19:10,1001325,160,1279
49304,19:20,1001325,320,1279
49305,19:30,1001325,480,1279
49306,19:40,1001325,640,1279
49307,19:50,1001325,800,1279
49308,20:00,1001325,0,1279
49309,20:10,1001325,160,1279
49310,20:20,1001325,320,1279
49311,20:30,1001325,480,1279
49312,20:40,1001325,640,1279
49313,20:50,1001325,800,1279
49314,21:00,1001325,0,1279
49315,21:10,1001325,160,1279
49316,21:20,1001325,320,1279
49317,21:30,1001325,480,1279
49318,21:40,1001325,640,1279
49319,21:50,1001325,800,1279
49320,22:00,1001325,0,1279
49321,22:10,1001325,140,1279
49322,22:20,1001325,280,1279
49323,22:30,1001325,375,1279
49324,22:40,1001325,480,1279
49325,22:50,1001325,600,1279
49326,23:00,1001325,0,1279
49327,23:10,1001325,110,1279
49328,23:20,1001325,180,1279
49329,08:30,1001332,495,1288
49330,08:40,1001332,760,1288
49331,08:50,1001332,925,1288
49332,09:00,1001332,0,1288
49333,09:10,1001332,200,1288
49334,09:20,1001332,460,1288
49335,09:30,1001332,765,1288
49336,09:40,1001332,1120,1288
49337,09:50,1001332,1400,1288
49338,10:00,1001332,0,1288
49339,10:10,1001332,300,1288
49340,10:20,1001332,600,1288
49341,10:30,1001332,900,1288
49342,10:40,1001332,1200,1288
49343,10:50,1001332,1500,1288
49344,11:00,1001332,0,1288
49345,11:10,1001332,300,1288
49346,11:20,1001332,600,1288
49347,11:30,1001332,900,1288
49348,11:40,1001332,1200,1288
49349,11:50,1001332,1500,1288
49350,12:00,1001332,0,1288
49351,12:10,1001332,300,1288
49352,12:20,1001332,600,1288
49353,12:30,1001332,900,1288
49354,12:40,1001332,1200,1288
49355,12:50,1001332,1500,1288
49356,13:00,1001332,0,1288
49357,13:10,1001332,300,1288
49358,13:20,1001332,600,1288
49359,13:30,1001332,900,1288
49360,13:40,1001332,1200,1288
49361,13:50,1001332,1500,1288
49362,14:00,1001332,0,1288
49363,14:10,1001332,300,1288
49364,14:20,1001332,600,1288
49365,14:30,1001332,900,1288
49366,14:40,1001332,1200,1288
49367,14:50,1001332,1500,1288
49368,15:00,1001332,0,1288
49369,15:10,1001332,300,1288
49370,15:20,1001332,600,1288
49371,15:30,1001332,900,1288
49372,15:40,1001332,1200,1288
49373,15:50,1001332,1500,1288
49374,16:00,1001332,0,1288
49375,16:10,1001332,300,1288
49376,16:20,1001332,600,1288
49377,16:30,1001332,900,1288
49378,16:40,1001332,1200,1288
49379,16:50,1001332,1500,1288
49380,17:00,1001332,0,1288
49381,17:10,1001332,300,1288
49382,17:20,1001332,600,1288
49383,17:30,1001332,900,1288
49384,17:40,1001332,1200,1288
49385,17:50,1001332,1500,1288
49386,18:00,1001332,0,1288
49387,18:10,1001332,300,1288
49388,18:20,1001332,600,1288
49389,18:30,1001332,900,1288
49390,18:40,1001332,1200,1288
49391,18:50,1001332,1500,1288
49392,19:00,1001332,0,1288
49393,19:10,1001332,300,1288
49394,19:20,1001332,600,1288
49395,19:30,1001332,900,1288
49396,19:40,1001332,1200,1288
49397,19:50,1001332,1500,1288
49398,20:00,1001332,0,1288
49399,20:10,1001332,300,1288
49400,20:20,1001332,600,1288
49401,20:30,1001332,900,1288
49402,20:40,1001332,1200,1288
49403,20:50,1001332,1500,1288
49404,21:00,1001332,0,1288
49405,21:10,1001332,300,1288
49406,21:20,1001332,600,1288
49407,21:30,1001332,900,1288
49408,21:40,1001332,1200,1288
49409,21:50,1001332,1500,1288
49410,22:00,1001332,0,1288
49411,22:10,1001332,270,1288
49412,22:20,1001332,530,1288
49413,22:30,1001332,780,1288
49414,22:40,1001332,920,1288
49415,22:50,1001332,1150,1288
49416,23:00,1001332,0,1288
49417,23:10,1001332,195,1288
49418,23:20,1001332,340,1288
49419,08:30,1001346,135,1299
49420,08:40,1001346,200,1299
49421,08:50,1001346,250,1299
49422,09:00,1001346,0,1299
49423,09:10,1001346,55,1299
49424,09:20,1001346,110,1299
49425,08:30,1001354,300,1309
49426,08:40,1001354,440,1309
49427,08:50,1001354,550,1309
49428,09:00,1001354,0,1309
49429,09:10,1001354,110,1309
49430,09:20,1001354,250,1309
49431,09:30,1001354,375,1309
49432,09:40,1001354,540,1309
49433,09:50,1001354,675,1309
49434,10:00,1001354,0,1309
49435,10:10,1001354,140,1309
49436,10:20,1001354,280,1309
49437,10:30,1001354,420,1309
49438,10:40,1001354,560,1309
49439,10:50,1001354,700,1309
49440,11:00,1001354,0,1309
49441,11:10,1001354,140,1309
49442,11:20,1001354,280,1309
49443,11:30,1001354,420,1309
49444,11:40,1001354,560,1309
49445,11:50,1001354,700,1309
49446,12:00,1001354,0,1309
49447,12:10,1001354,140,1309
49448,12:20,1001354,280,1309
49449,12:30,1001354,420,1309
49450,12:40,1001354,560,1309
49451,12:50,1001354,700,1309
49452,13:00,1001354,0,1309
49453,13:10,1001354,140,1309
49454,13:20,1001354,280,1309
49455,13:30,1001354,420,1309
49456,13:40,1001354,560,1309
49457,13:50,1001354,700,1309
49458,14:00,1001354,0,1309
49459,14:10,1001354,140,1309
49460,14:20,1001354,280,1309
49461,14:30,1001354,420,1309
49462,14:40,1001354,560,1309
49463,14:50,1001354,700,1309
49464,15:00,1001354,0,1309
49465,15:10,1001354,140,1309
49466,15:20,1001354,280,1309
49467,15:30,1001354,420,1309
49468,15:40,1001354,560,1309
49469,15:50,1001354,700,1309
49470,16:00,1001354,0,1309
49471,16:10,1001354,140,1309
49472,16:20,1001354,280,1309
49473,16:30,1001354,420,1309
49474,16:40,1001354,560,1309
49475,16:50,1001354,700,1309
49476,17:00,1001354,0,1309
49477,17:10,1001354,140,1309
49478,17:20,1001354,280,1309
49479,17:30,1001354,420,1309
49480,17:40,1001354,560,1309
49481,17:50,1001354,700,1309
49482,18:00,1001354,0,1309
49483,18:10,1001354,140,1309
49484,18:20,1001354,280,1309
49485,18:30,1001354,420,1309
49486,18:40,1001354,560,1309
49487,18:50,1001354,700,1309
49488,19:00,1001354,0,1309
49489,19:10,1001354,140,1309
49490,19:20,1001354,280,1309
49491,19:30,1001354,420,1309
49492,19:40,1001354,560,1309
49493,19:50,1001354,700,1309
49494,20:00,1001354,0,1309
49495,20:10,1001354,140,1309
49496,20:20,1001354,280,1309
49497,20:30,1001354,420,1309
49498,20:40,1001354,560,1309
49499,20:50,1001354,700,1309
49500,21:00,1001354,0,1309
49501,21:10,1001354,140,1309
49502,21:20,1001354,280,1309
49503,21:30,1001354,420,1309
49504,21:40,1001354,560,1309
49505,21:50,1001354,700,1309
49506,22:00,1001354,0,1309
49507,22:10,1001354,130,1309
49508,22:20,1001354,260,1309
49509,22:30,1001354,360,1309
49510,22:40,1001354,380,1309
49511,22:50,1001354,475,1309
49512,23:00,1001354,0,1309
49513,23:10,1001354,75,1309
49514,23:20,1001354,140,1309
49515,07:20,1058029,150,56
49516,07:30,1058029,375,56
49517,07:40,1058029,700,56
49518,07:20,1058116,220,602
49519,07:30,1058116,465,602
49520,09:40,1001407,1280,186
49521,10:00,1001407,0,186
49522,10:10,1001407,345,186
49523,10:20,1001407,690,186
49524,10:30,1001407,1035,186
49525,10:40,1001407,1380,186
49526,10:50,1001407,1725,186
49527,11:00,1001407,0,186
49528,11:10,1001407,345,186
49529,11:20,1001407,690,186
49530,11:30,1001407,1035,186
49531,11:40,1001407,1380,186
49532,11:50,1001407,1725,186
49533,12:00,1001407,0,186
49534,12:10,1001407,345,186
49535,12:20,1001407,690,186
49536,12:30,1001407,1035,186
49537,12:40,1001407,1380,186
49538,12:50,1001407,1725,186
49539,13:00,1001407,0,186
49540,13:10,1001407,345,186
49541,13:20,1001407,690,186
49542,13:30,1001407,1035,186
49543,13:40,1001407,1380,186
49544,13:50,1001407,1725,186
49545,14:00,1001407,0,186
49546,14:10,1001407,345,186
49547,14:20,1001407,690,186
49548,14:30,1001407,1035,186
49549,14:40,1001407,1380,186
49550,14:50,1001407,1725,186
49551,15:00,1001407,0,186
49552,15:10,1001407,345,186
49553,15:20,1001407,690,186
49554,15:30,1001407,1035,186
49555,15:40,1001407,1380,186
49556,15:50,1001407,1725,186
49557,16:00,1001407,0,186
49558,16:10,1001407,345,186
49559,16:20,1001407,690,186
49560,16:30,1001407,1035,186
49561,16:40,1001407,1380,186
49562,16:50,1001407,1725,186
49563,17:00,1001407,0,186
49564,17:10,1001407,345,186
49565,17:20,1001407,690,186
49566,17:30,1001407,1035,186
49567,17:40,1001407,1380,186
49568,17:50,1001407,1725,186
49569,18:00,1001407,0,186
49570,18:10,1001407,345,186
49571,18:20,1001407,690,186
49572,18:30,1001407,1035,186
49573,18:40,1001407,1380,186
49574,18:50,1001407,1725,186
49575,19:00,1001407,0,186
49576,19:10,1001407,345,186
49577,19:20,1001407,690,186
49578,19:30,1001407,1035,186
49579,19:40,1001407,1380,186
49580,19:50,1001407,1725,186
49581,20:00,1001407,0,186
49582,20:10,1001407,345,186
49583,20:20,1001407,690,186
49584,20:30,1001407,1035,186
49585,20:40,1001407,1380,186
49586,20:50,1001407,1725,186
49587,21:00,1001407,0,186
49588,21:10,1001407,345,186
49589,21:20,1001407,690,186
49590,21:30,1001407,1035,186
49591,21:40,1001407,1380,186
49592,21:50,1001407,1725,186
49593,22:00,1001407,0,186
49594,22:10,1001407,315,186
49595,22:20,1001407,590,186
49596,22:30,1001407,780,186
49597,22:40,1001407,980,186
49598,22:50,1001407,1100,186
49599,23:00,1001407,0,186
49600,23:10,1001407,190,186
49601,23:20,1001407,360,186
49602,23:30,1001407,435,186
49603,23:40,1001407,520,186
49604,23:50,1001407,525,186
49605,07:30,1000259,45,85
49606,07:40,1000259,120,85
49607,07:50,1000259,150,85
49608,08:00,1000259,0,85
49609,08:10,1000259,50,85
49610,08:20,1000259,110,85
49611,07:30,1000445,180,103
49612,07:40,1000445,480,103
49613,07:50,1000445,550,103
49614,08:00,1000445,0,103
49615,08:10,1000445,155,103
49616,08:20,1000445,360,103
49617,08:30,1000445,615,103
49618,08:40,1000445,1000,103
49619,08:50,1000445,1400,103
49620,09:00,1000445,0,103
49621,09:10,1000445,350,103
49622,09:20,1000445,810,103
49623,09:30,1000445,1290,103
49624,09:40,1000445,1880,103
49625,09:50,1000445,2525,103
49626,10:00,1000445,0,103
49627,10:10,1000445,515,103
49628,10:20,1000445,1030,103
49629,10:30,1000445,1545,103
49630,10:40,1000445,2060,103
49631,10:50,1000445,2575,103
49632,11:00,1000445,0,103
49633,11:10,1000445,515,103
49634,11:20,1000445,1030,103
49635,11:30,1000445,1545,103
49636,11:40,1000445,2060,103
49637,11:50,1000445,2575,103
49638,12:00,1000445,0,103
49639,12:10,1000445,515,103
49640,12:20,1000445,1030,103
49641,12:30,1000445,1545,103
49642,12:40,1000445,2060,103
49643,12:50,1000445,2575,103
49644,13:00,1000445,0,103
49645,13:10,1000445,515,103
49646,13:20,1000445,1030,103
49647,13:30,1000445,1545,103
49648,13:40,1000445,2060,103
49649,13:50,1000445,2575,103
49650,14:00,1000445,0,103
49651,14:10,1000445,515,103
49652,14:20,1000445,1030,103
49653,14:30,1000445,1545,103
49654,14:40,1000445,2060,103
49655,14:50,1000445,2575,103
49656,15:00,1000445,0,103
49657,15:10,1000445,515,103
49658,15:20,1000445,1030,103
49659,15:30,1000445,1545,103
49660,15:40,1000445,2060,103
49661,15:50,1000445,2575,103
49662,16:00,1000445,0,103
49663,16:10,1000445,515,103
49664,16:20,1000445,1030,103
49665,16:30,1000445,1545,103
49666,16:40,1000445,2060,103
49667,16:50,1000445,2575,103
49668,17:00,1000445,0,103
49669,17:10,1000445,515,103
49670,17:20,1000445,1030,103
49671,17:30,1000445,1545,103
49672,17:40,1000445,2060,103
49673,17:50,1000445,2575,103
49674,18:00,1000445,0,103
49675,18:10,1000445,515,103
49676,18:20,1000445,1030,103
49677,18:30,1000445,1545,103
49678,18:40,1000445,2060,103
49679,18:50,1000445,2575,103
49680,19:00,1000445,0,103
49681,19:10,1000445,515,103
49682,19:20,1000445,1030,103
49683,19:30,1000445,1545,103
49684,19:40,1000445,2060,103
49685,19:50,1000445,2575,103
49686,20:00,1000445,0,103
49687,20:10,1000445,515,103
49688,20:20,1000445,1030,103
49689,20:30,1000445,1545,103
49690,20:40,1000445,2060,103
49691,20:50,1000445,2575,103
49692,21:00,1000445,0,103
49693,21:10,1000445,515,103
49694,21:20,1000445,1030,103
49695,21:30,1000445,1545,103
49696,21:40,1000445,2060,103
49697,21:50,1000445,2575,103
49698,22:00,1000445,0,103
49699,22:10,1000445,490,103
49700,22:20,1000445,940,103
49701,07:30,1000417,180,185
49702,07:30,1000475,60,252
49703,07:40,1000475,160,252
49704,07:50,1000475,250,252
49705,08:00,1000475,0,252
49706,08:10,1000475,80,252
49707,08:20,1000475,180,252
49708,08:30,1000475,300,252
49709,07:30,1000274,90,381
49710,07:40,1000274,240,381
49711,07:50,1000274,325,381
49712,08:00,1000274,0,381
49713,08:10,1000274,95,381
49714,08:20,1000274,270,381
49715,07:30,1000277,210,418
49716,07:40,1000277,520,418
49717,07:50,1000277,800,418
49718,08:00,1000277,0,418
49719,08:10,1000277,225,418
49720,07:30,1000282,45,537
49721,07:40,1000282,140,537
49722,07:50,1000282,175,537
49723,08:00,1000282,0,537
49724,08:10,1000282,55,537
49725,08:20,1000282,180,537
49726,07:30,1000487,30,580
49727,07:40,1000487,80,580
49728,07:50,1000487,125,580
49729,08:00,1000487,0,580
49730,08:10,1000487,25,580
49731,08:20,1000487,60,580
49732,08:30,1000487,90,580
49733,08:40,1000487,160,580
49734,08:50,1000487,200,580
49735,09:00,1000487,0,580
49736,09:10,1000487,45,580
49737,09:20,1000487,130,580
49738,09:30,1000487,165,580
49739,09:40,1000487,280,580
49740,09:50,1000487,300,580
49741,10:00,1000487,0,580
49742,10:10,1000487,65,580
49743,10:20,1000487,130,580
49744,10:30,1000487,195,580
49745,10:40,1000487,260,580
49746,10:50,1000487,325,580
49747,11:00,1000487,0,580
49748,11:10,1000487,65,580
49749,11:20,1000487,130,580
49750,11:30,1000487,195,580
49751,11:40,1000487,260,580
49752,11:50,1000487,325,580
49753,12:00,1000487,0,580
49754,12:10,1000487,65,580
49755,12:20,1000487,130,580
49756,12:30,1000487,195,580
49757,12:40,1000487,260,580
49758,12:50,1000487,325,580
49759,13:00,1000487,0,580
49760,13:10,1000487,65,580
49761,13:20,1000487,130,580
49762,13:30,1000487,195,580
49763,13:40,1000487,260,580
49764,13:50,1000487,325,580
49765,14:00,1000487,0,580
49766,14:10,1000487,65,580
49767,14:20,1000487,130,580
49768,14:30,1000487,195,580
49769,14:40,1000487,260,580
49770,14:50,1000487,325,580
49771,15:00,1000487,0,580
49772,15:10,1000487,65,580
49773,15:20,1000487,130,580
49774,15:30,1000487,195,580
49775,15:40,1000487,260,580
49776,15:50,1000487,325,580
49777,16:00,1000487,0,580
49778,16:10,1000487,65,580
49779,16:20,1000487,130,580
49780,16:30,1000487,195,580
49781,16:40,1000487,260,580
49782,16:50,1000487,325,580
49783,17:00,1000487,0,580
49784,17:10,1000487,65,580
49785,17:20,1000487,130,580
49786,17:30,1000487,195,580
49787,17:40,1000487,260,580
49788,17:50,1000487,325,580
49789,18:00,1000487,0,580
49790,18:10,1000487,65,580
49791,18:20,1000487,130,580
49792,18:30,1000487,195,580
49793,18:40,1000487,260,580
49794,18:50,1000487,325,580
49795,19:00,1000487,0,580
49796,19:10,1000487,65,580
49797,19:20,1000487,130,580
49798,19:30,1000487,195,580
49799,19:40,1000487,260,580
49800,19:50,1000487,325,580
49801,20:00,1000487,0,580
49802,20:10,1000487,65,580
49803,20:20,1000487,130,580
49804,20:30,1000487,195,580
49805,20:40,1000487,260,580
49806,20:50,1000487,325,580
49807,21:00,1000487,0,580
49808,21:10,1000487,65,580
49809,21:20,1000487,130,580
49810,21:30,1000487,195,580
49811,21:40,1000487,260,580
49812,21:50,1000487,325,580
49813,22:00,1000487,0,580
49814,22:10,1000487,65,580
49815,22:20,1000487,120,580
49816,07:30,1000569,75,649
49817,07:40,1000569,160,649
49818,07:50,1000569,200,649
49819,08:00,1000569,0,649
49820,08:10,1000569,65,649
49821,08:20,1000569,150,649
49822,08:30,1000569,210,649
49823,08:40,1000569,360,649
49824,08:50,1000569,400,649
49825,09:00,1000569,0,649
49826,09:10,1000569,95,649
49827,09:20,1000569,190,649
49828,09:30,1000569,330,649
49829,09:40,1000569,440,649
49830,09:50,1000569,575,649
49831,10:00,1000569,0,649
49832,10:10,1000569,115,649
49833,10:20,1000569,230,649
49834,10:30,1000569,345,649
49835,10:40,1000569,460,649
49836,10:50,1000569,575,649
49837,11:00,1000569,0,649
49838,11:10,1000569,115,649
49839,11:20,1000569,230,649
49840,11:30,1000569,345,649
49841,11:40,1000569,460,649
49842,11:50,1000569,575,649
49843,12:00,1000569,0,649
49844,12:10,1000569,115,649
49845,12:20,1000569,230,649
49846,12:30,1000569,345,649
49847,12:40,1000569,460,649
49848,12:50,1000569,575,649
49849,13:00,1000569,0,649
49850,13:10,1000569,115,649
49851,13:20,1000569,230,649
49852,13:30,1000569,345,649
49853,13:40,1000569,460,649
49854,13:50,1000569,575,649
49855,14:00,1000569,0,649
49856,14:10,1000569,115,649
49857,14:20,1000569,230,649
49858,14:30,1000569,345,649
49859,14:40,1000569,460,649
49860,14:50,1000569,575,649
49861,15:00,1000569,0,649
49862,15:10,1000569,115,649
49863,15:20,1000569,230,649
49864,15:30,1000569,345,649
49865,15:40,1000569,460,649
49866,15:50,1000569,575,649
49867,16:00,1000569,0,649
49868,16:10,1000569,115,649
49869,16:20,1000569,230,649
49870,16:30,1000569,345,649
49871,16:40,1000569,460,649
49872,16:50,1000569,575,649
49873,17:00,1000569,0,649
49874,17:10,1000569,115,649
49875,17:20,1000569,230,649
49876,17:30,1000569,345,649
49877,17:40,1000569,460,649
49878,17:50,1000569,575,649
49879,18:00,1000569,0,649
49880,18:10,1000569,115,649
49881,18:20,1000569,230,649
49882,18:30,1000569,345,649
49883,18:40,1000569,460,649
49884,18:50,1000569,575,649
49885,19:00,1000569,0,649
49886,19:10,1000569,115,649
49887,19:20,1000569,230,649
49888,19:30,1000569,345,649
49889,19:40,1000569,460,649
49890,19:50,1000569,575,649
49891,20:00,1000569,0,649
49892,20:10,1000569,115,649
49893,20:20,1000569,230,649
49894,20:30,1000569,345,649
49895,20:40,1000569,460,649
49896,20:50,1000569,575,649
49897,21:00,1000569,0,649
49898,21:10,1000569,115,649
49899,21:20,1000569,230,649
49900,21:30,1000569,345,649
49901,21:40,1000569,460,649
49902,21:50,1000569,575,649
49903,22:00,1000569,0,649
49904,22:10,1000569,110,649
49905,22:20,1000569,210,649
49906,07:30,1000416,240,684
49907,07:40,1000416,600,684
49908,07:50,1000416,750,684
49909,08:00,1000416,0,684
49910,08:10,1000416,215,684
49911,08:20,1000416,540,684
49912,08:30,1000416,900,684
49913,08:40,1000416,1440,684
49914,08:50,1000416,1900,684
49915,09:00,1000416,0,684
49916,09:10,1000416,470,684
49917,09:20,1000416,1080,684
49918,09:30,1000416,1665,684
49919,09:40,1000416,2480,684
49920,09:50,1000416,3325,684
49921,10:00,1000416,0,684
49922,10:10,1000416,695,684
49923,10:20,1000416,1390,684
49924,10:30,1000416,2085,684
49925,10:40,1000416,2780,684
49926,10:50,1000416,3475,684
49927,11:00,1000416,0,684
49928,11:10,1000416,695,684
49929,11:20,1000416,1390,684
49930,11:30,1000416,2085,684
49931,11:40,1000416,2780,684
49932,11:50,1000416,3475,684
49933,12:00,1000416,0,684
49934,12:10,1000416,695,684
49935,12:20,1000416,1390,684
49936,12:30,1000416,2085,684
49937,12:40,1000416,2780,684
49938,12:50,1000416,3475,684
49939,13:00,1000416,0,684
49940,13:10,1000416,695,684
49941,13:20,1000416,1390,684
49942,13:30,1000416,2085,684
49943,13:40,1000416,2780,684
49944,13:50,1000416,3475,684
49945,14:00,1000416,0,684
49946,14:10,1000416,695,684
49947,14:20,1000416,1390,684
49948,14:30,1000416,2085,684
49949,14:40,1000416,2780,684
49950,14:50,1000416,3475,684
49951,15:00,1000416,0,684
49952,15:10,1000416,695,684
49953,15:20,1000416,1390,684
49954,15:30,1000416,2085,684
49955,15:40,1000416,2780,684
49956,15:50,1000416,3475,684
49957,16:00,1000416,0,684
49958,16:10,1000416,695,684
49959,16:20,1000416,1390,684
49960,16:30,1000416,2085,684
49961,16:40,1000416,2780,684
49962,16:50,1000416,3475,684
49963,17:00,1000416,0,684
49964,17:10,1000416,695,684
49965,17:20,1000416,1390,684
49966,17:30,1000416,2085,684
49967,17:40,1000416,2780,684
49968,17:50,1000416,3475,684
49969,18:00,1000416,0,684
49970,18:10,1000416,695,684
49971,18:20,1000416,1390,684
49972,18:30,1000416,2085,684
49973,18:40,1000416,2780,684
49974,18:50,1000416,3475,684
49975,19:00,1000416,0,684
49976,19:10,1000416,695,684
49977,19:20,1000416,1390,684
49978,19:30,1000416,2085,684
49979,19:40,1000416,2780,684
49980,19:50,1000416,3475,684
49981,20:00,1000416,0,684
49982,20:10,1000416,695,684
49983,20:20,1000416,1390,684
49984,20:30,1000416,2085,684
49985,20:40,1000416,2780,684
49986,20:50,1000416,3475,684
49987,21:00,1000416,0,684
49988,21:10,1000416,695,684
49989,21:20,1000416,1390,684
49990,21:30,1000416,2085,684
49991,21:40,1000416,2780,684
49992,21:50,1000416,3475,684
49993,22:00,1000416,0,684
49994,22:10,1000416,665,684
49995,22:20,1000416,1280,684
49996,07:30,1000214,300,718
49997,07:40,1000214,680,718
49998,07:50,1000214,950,718
49999,08:00,1000214,0,718
50000,08:10,1000214,280,718
50001,07:30,1000238,345,762
50002,07:40,1000238,720,762
50003,07:50,1000238,975,762
50004,08:00,1000238,0,762
50005,08:10,1000238,300,762
